wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
KsccxxSt8,https://weibo.cn/comment/KsccxxSt8?uid=1837896330&rl=0#cmtfrm,最近沪上每家咖啡店都在做的清椰冷萃，其实就是板蓝根的味道。无语。  ,2021-08-06 14:21,1,0,2,,,
F7PS7n8Ow,https://weibo.cn/comment/F7PS7n8Ow?uid=1837896330&rl=0#cmtfrm,想知道这几天追捧于佩尔念《情人》的有多少当年读过安妮宝贝  ,2017-06-14 23:02,4,0,4,,,
M8UVAho89,https://weibo.cn/comment/M8UVAho89?uid=1837896330&rl=0#cmtfrm,差不多三年没出国门，再加上有一份朝九晚六需要维持职场关系的工作，逐渐入戏太深了，三观（四观吧，再加上择偶观）被重新塑造了。最近写着申请文书，才有机会重新思考自己想要什么。偶尔离开日常生活是必要的，这种抽离让人更好地看清自己一直所扮演的角色，再决定要不要继续。  ,2022-10-05 16:55,11,0,0,,,
MDqPmnUE9,https://weibo.cn/comment/MDqPmnUE9?uid=1837896330&rl=0#cmtfrm,咖啡店在放旧世界爵士，边上的三个妈妈在激情讨论小孩的一日三餐和考试分数。一种奇妙的对比。  ,2023-04-24 09:17,1,0,0,,,
NnoytzoAe,https://weibo.cn/comment/NnoytzoAe?uid=1837896330&rl=0#cmtfrm,朋友孕期每周三四次普拉提，说生产时还没痛经疼，只用了十几二十分钟，助产士还叫她憋回去，不然生太快了容易撕裂。Meanwhile我一个月没练普拉提，昨天回归，现在全身像被暴打了一样，加上痛经，可能比她生产时还要疼。人生疼痛千万种，choose your pain wisely.  ,2023-10-11 20:49,4,0,3,,,
N76Nx89yj,https://weibo.cn/comment/N76Nx89yj?uid=1837896330&rl=0#cmtfrm,让瑞士朋友推荐几个酒店，发来后我评价，每一个都很老钱风。他给我回了个哭笑不得的表情，说咱这就是这种风格。虽然很凡，但说的也是事实——毕竟夏天游艇冬天滑雪，还穿插着去维罗纳看露天歌剧，或秋季寻找松露之旅，领先一两百年产生“度假”的概念，领先一两百年的会玩。  ,2023-06-26 18:12,3,0,0,,,
M0hYvkbuS,https://weibo.cn/comment/M0hYvkbuS?uid=1837896330&rl=0#cmtfrm,"晚上听校友聊起Anne Hathaway跟她在Vassar最好的朋友Zoe Jackson (Samuel Jackson的女儿) 一起回Vassar参加reunion, 喝多了就光脚跑来跑去跟大家合照。真的太羡慕了，我也想跟女明星一起reunion 😭😭😭  ",2022-08-09 23:03,6,0,0,,,
LqAwBC9Yp,https://weibo.cn/comment/LqAwBC9Yp?uid=1837896330&rl=0#cmtfrm,一个意大利邻居加我微信（不详的预感），以为是需要团购翻译之类的帮助，就通过了，结果打完招呼就说自己在家闷，想找人聊天，三个月没跟人亲热了”feel like a virgin again”——怕不是有什么大病吧？麻烦物业在收垃圾时把该收的都收一下。  ,2022-04-28 23:20,6,0,0,,,
NxXSbAaqG,https://weibo.cn/comment/NxXSbAaqG?uid=1837896330&rl=0#cmtfrm,一直对贝果无感，直到最近大降温，每天早上都想着贝果加厚厚的奶油乳酪——寒冷的天气中确实会渴望碳水和脂肪，贝果这种组合就很适合美国东北部的反人类气候。Every foodway exists for a reason.  ,2023-12-20 09:07,4,0,1,,,
NdvZ0g7Xg,https://weibo.cn/comment/NdvZ0g7Xg?uid=1837896330&rl=0#cmtfrm,跟朋友们聊到为什么选择艺术史。我是因为喜欢历史，大学里也曾申请过历史专业，但还是选择了艺术史。可能是因为我对宏伟的叙事无感，而喜欢一个个零散的小故事，艺术史是从作品切入，寻找背后的故事与当时的社会语境，是我更喜欢的一种非官方、非”men and horses”式的历史叙事。  ,2023-08-07 21:21,8,0,2,,,
JF5rSnnes,https://weibo.cn/comment/JF5rSnnes?uid=1837896330&rl=0#cmtfrm,Looking for a sapiosexual lover on dating apps? This is what you get. #写着玩  [组图共3张] 原图 ,2021-01-27 10:19,2,0,0,,,
GhOLg1qpq,https://weibo.cn/comment/GhOLg1qpq?uid=1837896330&rl=0#cmtfrm,目前的生活很舒适，所以忍不住问自己，是不是哪里出错了？大概是因为听了太多“只有经历挫折才能实现梦想”（心灵鸡汤式）的说法，待在舒适的区域仿佛注定会变成失败者。真的是这样吗？  ,2018-05-22 13:20,0,0,10,,,
NyANSC26n,https://weibo.cn/comment/NyANSC26n?uid=1837896330&rl=0#cmtfrm,:新认识的朋友评价我“对自己要求很高”，颠覆了我的自我认知。因为在高中，我是做完学校作业就休息，饭后想去散步但身边人都因为要做教辅而拒绝我。但回想去年封控，确实为了防止沉迷游戏或电视剧，学了LSAT且每天跟着视频健身。（重点）高中还是太卷了，大家都太人上人了，让我一直以为自己是个不求上进的懒虫。,2023-12-24 12:13 ,1,0,0,,,
F50pWCnCj,https://weibo.cn/comment/F50pWCnCj?uid=1837896330&rl=0#cmtfrm,"毕业后的几周活在期待已久的""violent relaxation""中，不仅是身体上的，也是智力上的预感到工作以后会变蠢了——”哀愁的预感”。  ",2017-05-27 08:22,2,0,2,,,
K3SNk8lGC,https://weibo.cn/comment/K3SNk8lGC?uid=1837896330&rl=0#cmtfrm,我突然好奇，真正通行全球无阻碍的知识是不是星座？  ,2021-02-27 16:49,2,0,2,,,
NipwstMgA,https://weibo.cn/comment/NipwstMgA?uid=1837896330&rl=0#cmtfrm,虽然我有一个绝佳河边景观位，可以观察周五晚来来往往的俊男靓女，但由于菜实在太难吃，路人颜值都无法触动我了。我之前真的严肃思考过，是要选择人帅但菜难吃的北方（比如德国），还是人不符合我审美但菜好吃的南方（法国西班牙意大利等），还是偏向南方，自己独爽。确实是有道理的。  ,2023-09-09 02:05,5,0,3,,,
NnHIGFDnP,https://weibo.cn/comment/NnHIGFDnP?uid=1837896330&rl=0#cmtfrm,"喜欢Taylor Swift的@黄溜溜SYH 在坚持不懈996，一路打拼向上；喜欢Lana del Rey的我在时不时emo, 打奇奇怪怪的工，爱上奇奇怪怪的人。  ",2023-10-13 21:36,2,0,2,,,
F1shG3we6,https://weibo.cn/comment/F1shG3we6?uid=1837896330&rl=0#cmtfrm,一写论文就想买买买，边批判资本主义边心甘情愿地做消费主义的奴隶。Last ride through the schizophrenic paradise.  ,2017-05-03 23:58,7,0,1,,,
F723w4IoQ,https://weibo.cn/comment/F723w4IoQ?uid=1837896330&rl=0#cmtfrm,":今天去上海看房一日旅，太魔幻了。高铁上坐在前面的是一个穿着棉布旗袍读着碎花纸包好的书喝着自己带的茶的女子，一片岁月静好，大概还活在安妮宝贝时期。去看第一个小区时物业陪着，趁中介不注意就半路截胡，跟我交换手机号码说可以更便宜。去第二个小区等中介时随便跟蹲在楼下的其他中介谈了谈，结果他火急火燎硬是找出了两套，通过打扫卫生的大叔。So stressful to live here, but so fun as well.",2017-06-09 16:13,3,0,8,,,
JCptqdaUK,https://weibo.cn/comment/JCptqdaUK?uid=1837896330&rl=0#cmtfrm,我说有次约会遇到一个傻逼，第二天早上起来直接吐了。朋友说，这么强烈的生理反应，可以取一个医用名叫“傻逼不耐受”，”All attractive intelligent women suffer from this.”🤣  ,2021-01-09 19:47,6,0,1,,,
KlWAgBCDv,https://weibo.cn/comment/KlWAgBCDv?uid=1837896330&rl=0#cmtfrm,"昨晚听说有种癖好叫feederism, 是在把对方喂胖之中找到快感。我想了想，这不就是直男直女的婚姻吗，男的结婚后不都变圆至少一圈。  ",2021-06-26 11:33,4,0,0,,,
F56envkE9,https://weibo.cn/comment/F56envkE9?uid=1837896330&rl=0#cmtfrm,:前两天来看房的女孩是意大利出生长大的温州人，在美国待了八年。闲聊时她问我毕业后什么打算，我说回上海。她说：“噢，你回上海打工啊？”我笑着接着她的话：“对，我回上海'打工'。”她觉得没什么奇怪，说之前也在上海打过工（其实是在一个时装品牌工作）。这真的非常符合老派温州人的逻辑，要么自己做老板，要么打工😅,2017-05-27 23:10,7,0,2,,,
LpE46hRU5,https://weibo.cn/comment/LpE46hRU5?uid=1837896330&rl=0#cmtfrm,往常渣男渣女欺骗感情，但2022年春天的上海渣男渣女是骗饭，斡旋在多个会做饭的邻居之间，说自己饿。甚至做好了时间表，五点这家烧好但给的分量少，八点另一家烧好了就刚好再吃一顿。  ,2022-04-22 18:30,6,0,0,,,
NxzOvyDDY,https://weibo.cn/comment/NxzOvyDDY?uid=1837896330&rl=0#cmtfrm,I produce so much plastic waste everyday that I’ll probably end up in a circle of hell where I struggle to breathe with a straw stuck in my nose or starve to another level of death with tons of plastics in my stomach.  ,2023-12-17 19:52,0,0,0,,,
Hs2NrucGO,https://weibo.cn/comment/Hs2NrucGO?uid=1837896330&rl=0#cmtfrm,近日痴迷买运动装备和书，沉浸在self-care myths中无法自拔。  ,2019-04-30 18:11,7,0,2,,,
K6DlEygas,https://weibo.cn/comment/K6DlEygas?uid=1837896330&rl=0#cmtfrm,拿着纸杯乞讨的白发老人才是时代的弃儿吧，把钱包里躺了两年多的最后一张纸币给了他。不知道他们要怎么在数字时代存活下去。  ,2021-03-17 19:01,7,0,0,,,
IBtpwauwZ,https://weibo.cn/comment/IBtpwauwZ?uid=1837896330&rl=0#cmtfrm,Too good at burning bridges.  ,2020-04-02 17:13,0,0,0,,,
JAUOvzHeF,https://weibo.cn/comment/JAUOvzHeF?uid=1837896330&rl=0#cmtfrm,姐妹懂我  原图 ,2020-12-30 23:53,1,0,0,,,
NliDategW,https://weibo.cn/comment/NliDategW?uid=1837896330&rl=0#cmtfrm,People don’t change. They just hide it better.  ,2023-09-28 02:04,10,0,0,,,
FoWMzy9Or,https://weibo.cn/comment/FoWMzy9Or?uid=1837896330&rl=0#cmtfrm,"美国同事的室友是德国人，昨晚办生日派对，详细地列出了时间表 (""Beer pong starts promptly at 8""), 然后根据房间的面积决定要邀请多少人，多一两个都不可以。我们听得目瞪口呆。美国同事说，我们都是叫一帮人，他们会带朋友，get really drunk and go somewhere. 看来刻板印象不是无理可循的...  ",2017-10-05 11:53,3,0,0,,,
FFxEjzlQw,https://weibo.cn/comment/FFxEjzlQw?uid=1837896330&rl=0#cmtfrm,有暖阳的冬日，体感像百慕大。翻看照片又被美到了。  [组图共6张] 原图 ,2018-01-22 15:09,8,0,2,,,
FpQwe8ID7,https://weibo.cn/comment/FpQwe8ID7?uid=1837896330&rl=0#cmtfrm,"早餐叫了个苹果酥饺 (chausson aux pommes), 咬一口温热的苹果泥馅就从金黄的酥皮中溢出，就像我的巴黎回忆。我还是爱巴黎的，至少在记忆中，只是巴黎不曾爱我。  ",2017-10-11 09:47,3,0,2,,,
MyaE3wENH,https://weibo.cn/comment/MyaE3wENH?uid=1837896330&rl=0#cmtfrm,昨天和女生朋友聊了三小时的冻卵（以及相应的养生措施），后来突然想起来，我们第一次见面是两年前在夜店耶。两年真的能改变很多。只能跟自己说，一时的节制是为了更长远的快乐。  ,2023-03-20 18:53,2,0,0,,,
I7Fj4qyla,https://weibo.cn/comment/I7Fj4qyla?uid=1837896330&rl=0#cmtfrm,今天才知道peacock仅指雄性孔雀，而雌性孔雀是peahen...还是中文好，gender neutral!  ,2019-09-19 16:21,5,0,0,,,
K25VPx1Ha,https://weibo.cn/comment/K25VPx1Ha?uid=1837896330&rl=0#cmtfrm,看了唐探3后吃了苍蝇的感觉，终于被李焕英治愈了。片尾贾玲驾驶着红色跑车与身侧的妈妈说说笑笑的场景，让我看到了电影最美好的使命：让梦中的场景短暂地成为现实，让一些人不那么快被遗忘。希望贾玲挣很多很多钱，拥有很多很多影响力，与这个世界的直男癌抗衡。  ,2021-02-15 22:35,9,0,1,,,
NuwlTrJHD,https://weibo.cn/comment/NuwlTrJHD?uid=1837896330&rl=0#cmtfrm,冬天+工作忙碌，感受到一种平和稳定的痛苦。  ,2023-11-27 17:32,6,0,0,,,
JBBZfCGLw,https://weibo.cn/comment/JBBZfCGLw?uid=1837896330&rl=0#cmtfrm,"""Being with you is easy, easy as breathing""  ",2021-01-04 13:48,2,0,2,,,
IfdM1sHUt,https://weibo.cn/comment/IfdM1sHUt?uid=1837896330&rl=0#cmtfrm,昨天在西岸艺博会Galerie Lelong’s booth看到两幅很小的简笔画，觉得非常有张力所以多看了几眼，结果一看标签，是毕加索的。大师不愧是大师，随便画两笔都比别人呕心沥血完成的巨幅作品更吸引人。  ,2019-11-08 08:58,4,0,0,,,
HltfVuPwU,https://weibo.cn/comment/HltfVuPwU?uid=1837896330&rl=0#cmtfrm,":大学时看Dutch painting, 只觉得精巧绝伦，是视觉上的享受，但年纪越大越能对其中的含义感同身受。从前只是感叹Frans Hals的一系列酒馆肖像的笔触是多么灵动，但几百年过去，无论去哪个有酒的社交活动，人群中总有那样一幅面容和他的画重叠。Bruegel爱画俗语，以前并不理解，但在俗世活得越久，越发现生活变得像俗语（有次讨论病理性迷恋时，朋友总结道，谈恋爱就像""the blind leading the blind"")。",2019-03-18 12:41,8,0,0,,,
MzO9Ga8oL,https://weibo.cn/comment/MzO9Ga8oL?uid=1837896330&rl=0#cmtfrm,我无法理解网络上骂完别人的观点后，还要去翻别人很久以前发的照片，进行人身攻击的行为。仅仅因为一个观点而全方面憎恶一个人，也太容易入戏了吧？  ,2023-03-31 13:19,16,0,0,,,
Hgk1O7KuG,https://weibo.cn/comment/Hgk1O7KuG?uid=1837896330&rl=0#cmtfrm,":In his 1930 book Scènes de la vie future, Georges Duhamel describes movies as “a pastime for helots, a diversion for uneducated, wretched, worn-out creatures who are consumed by their worries…, a spectacle which requires no concentration and presupposes no intelligence…, which kindles no light in the heart and awakens no hope other than the ridiculous one of someday becoming a ‘star’ in Los Angeles.” Cynics always tell the truth.",2019-02-12 16:00,0,0,0,,,
GpoJIkhQT,https://weibo.cn/comment/GpoJIkhQT?uid=1837896330&rl=0#cmtfrm,现在回想起来，一个人散发什么样的气场，出了青春期就差不多定型了。Trash的气场十七八岁时就可以感受到了，大学教育也拯救不了。  ,2018-07-11 09:47,7,0,0,,,
I4JwCCRsQ,https://weibo.cn/comment/I4JwCCRsQ?uid=1837896330&rl=0#cmtfrm,"问高中生有没有看过Euphoria, 对方就跟我讲了他们学校里的毒枭们的故事（有一个辍学了去津巴布韦running a million dollar business, 自己开飞机运货）。我只能说，打扰了。  ",2019-08-31 09:35,11,0,3,,,
JFt1M4ksX,https://weibo.cn/comment/JFt1M4ksX?uid=1837896330&rl=0#cmtfrm,"今晚去上团课，跟我分到一组的是一个弱弱的白男，每次他拿了偏轻的weights, 我就不太好意思拿比他重的，全程没练够。结束后他夸我，跟边上的人感叹”Did you see this girl? She’s incredible!” 我练得那么轻松，还不是因为照顾你的fragile male ego...好气自己哦，为什么这么顺从。  ",2021-01-29 22:20,7,0,6,,,
LENoO0pfr,https://weibo.cn/comment/LENoO0pfr?uid=1837896330&rl=0#cmtfrm,去参加婚宴跟不太熟的高中同学们坐一桌，意识到中年危机可能不是因为中年的危机，而是因为很多人本身就非常无趣。  ,2022-07-31 09:50,8,0,2,,,
NbVQWBXJK,https://weibo.cn/comment/NbVQWBXJK?uid=1837896330&rl=0#cmtfrm,突然拿到了法学院转正录取，现在爸妈比我还上头，怎么办，在线等挺急的。我本来说的推倒重来是去南欧躺平，不是去加州卷生卷死啊。  ,2023-07-28 11:32,5,0,6,,,
Ic8qFkBK6,https://weibo.cn/comment/Ic8qFkBK6?uid=1837896330&rl=0#cmtfrm,等车的时候一个经过的白男突然拍了我的屁股说“你好”，太恶心了，在自己的国家敢这么做？？？  ,2019-10-19 01:51,3,0,17,,,
NtBfXhNdE,https://weibo.cn/comment/NtBfXhNdE?uid=1837896330&rl=0#cmtfrm,在搭建现场遇到某知名法国画廊主，目光相遇时看到他潜意识地说了”Bonjour”——法语还是蛮骚包的，打招呼时都是嘴唇微微撅起，不像英语的”Hi”，被迫敞开嘴角带出微笑。  ,2023-11-21 16:11,5,0,0,,,
MofIAmC1d,https://weibo.cn/comment/MofIAmC1d?uid=1837896330&rl=0#cmtfrm,有的男生聊天让人好费解啊，明明是你找我，却只发一张照片或描述自己的某个状态，连个疑问句都不会。还以为我加入了你的粉丝群，要时时刻刻对你的生活做出回应🙄  ,2023-01-14 13:25,11,0,4,,,
ECHDWF2OO,https://weibo.cn/comment/ECHDWF2OO?uid=1837896330&rl=0#cmtfrm,Spotify上新添了好多无脑歌，celebrating either love or sex. Guess spring is really in the air ❤️  ,2017-04-03 00:21,1,0,2,,,
F4OEtxAcH,https://weibo.cn/comment/F4OEtxAcH?uid=1837896330&rl=0#cmtfrm,"某时尚博主把戛纳称作""Game of Gowns,"" 真的没错：Game of Gowns (and Swimsuits).  ",2017-05-26 02:25,1,0,0,,,
ECdkG4Uct,https://weibo.cn/comment/ECdkG4Uct?uid=1837896330&rl=0#cmtfrm,"""Un(e) vol(onté) pour la France""好笑，由Slavs and Tatars发出来更好笑。  原图 ",2017-03-30 19:11,0,0,0,,,
F6SaiA3w3,https://weibo.cn/comment/F6SaiA3w3?uid=1837896330&rl=0#cmtfrm,Vassar图书馆二楼洗手间里的涂鸦#tbt  原图 ,2017-06-08 15:02,2,0,0,,,
F6Tleaq89,https://weibo.cn/comment/F6Tleaq89?uid=1837896330&rl=0#cmtfrm,":在我弄头发的一个小时里，技师不停地烦“你这么漂亮已经走进我的心里了”“你头发怎么分都好看”“下次不要带男朋友来，在我眼里这世上没有人配得上你”——这不是性骚扰？？跟发型师反映这个人话太多了，发型师说：“他见到美女都这样。换成年纪大的他随便弄两下就好了，一句话不说。” 这不是对女性的歧视？？终于弄完了，对发型师的点评页面里竟然包括“想给他生二胎”这样的标签。Gosh, we've got a long way to go.",2017-06-08 18:02,2,0,6,,,
H1Clx5mzr,https://weibo.cn/comment/H1Clx5mzr?uid=1837896330&rl=0#cmtfrm,怎么会有百度这么垃圾的公司啊  原图 ,2018-11-07 23:03,7,0,1,,,
