content,publish_time,like_numlocation,forward_num,comment_num
分手歌伍佰比娅娅还是高一百级  ,2023-12-01 16:10,0,0,0
:我那个码工男性朋友特别有意思。我认识他是因为也是我之前那个脑子有点泡的女性朋友的high school crush，到湾区之后经朋友介绍吃饭，现在经常一起出来玩（但是我女朋友本人从未出现），这个男生用cmb是这个女生介绍的，她的阴谋是想让这个男的放飞自我然后她就可以睡他。结果这个男生一上线，很快认识女友并嫁作人夫。我第一次见他女朋友用一种侦查敌情的态度去的，本来是“谁抢了我朋友还没吃到的蛋糕？？让我康康你是什么货色”，结果见了他女朋友之后发现她真的是很好的人，我很喜欢她，而且觉得完全比我这个朋友更deserve这个男的。我回去跟我那个朋友说你还是算了。,2023-12-20 01:54,4,0,1
但是我妈对我爸还是太好了，从来不挑动我鄙视我爸。我现在才开始鄙视我爸的。  ,2023-11-19 23:21,2,0,1
笑拥了，梦幻联动了  原图 ,2023-12-15 10:22,0,0,0
苦大仇深内耗型人都有此类问题，就是从不觉得自己享受了privilege，即使事实如此。因为平时一直内耗，觉得自己过得太辛苦了，你一指出他确实有privilege，他立刻觉得好委屈：我这样还有privilege啊。我老公也有此类问题，他很难对自己的生活感到满意。  ,2023-11-23 04:00,6,0,0
我的dating经验都是两年以前的。我说实话话吃的苍蝇也不少，很多男的存在在这个世界上就是苍蝇。质量好的不多，泥海淘金。  ,2023-12-12 06:50,12,0,0
卡姐这个项目是哥大为数不多的不水的硕士项目，但问题是根本就没有几个中文互联网上的人能进的去，自然没有人拿哥大新闻出来装x。  ,2023-10-18 09:40,4,0,0
我觉得女的真的比男的大方很多，给一点感情体验愿意无限付出（一些女的只大方对男的，一些对男的女的都很大方  ,2023-12-20 05:32,7,0,2
我姐也是，她经常很多衣服都是五十块以内的，但看上去就觉得不便宜。  ,2023-10-14 17:19,2,0,0
曲姐这个造型是不是美少女战士  原图 ,2023-10-14 17:16,1,0,0
一龙马斯克跟lex fridman脱口秀就没有什么尖锐问题，这俩人全程都在粉红泡泡，我服了  ,2023-12-07 10:32,3,0,0
以前买过郭在杂志内页卖的照片墙纸的女粉后来想过退钱吗  ,2023-11-27 14:29,0,0,0
我之前才网上都不是骂，只是提到了说了算的人，就炸了（you know who  ,2023-10-17 07:48,3,0,0
美国这个urgent care一点都不urgent  ,2023-10-17 06:06,2,0,0
我在国内我肯定比曲姐她妈还泼  ,2023-10-15 11:03,0,0,0
我他妈对你们这些充大爹的屌丝就是见不得。我从小到大周围关系好的男的没有一个敢在我面前充大爹，结果到了下沉环境一个个都在我面前充大爹，你算个屁啊，你还厉害了。我生活中碰到充大爹的我都是一个个修理他们。  ,2023-10-15 11:00,3,0,0
不喜欢丑人已经是我最后的尊严了  ,2023-12-07 18:14,5,0,0
:参加完朋友的婚礼，想起去年国庆的时候老公发小的奶奶在家里办爬梯，后来我才知道他爷爷跟他没有血缘关系，他们是重组家庭。可是当时根本没看出来。他奶奶是个特别漂亮的老太婆，说话也很有意思。昨天的婚礼上老公的朋友跟他老婆也是tinder上认识的，亲友讲话的时候把这件事情当成个趣事讲出来，没有觉得这一点影响女婿成为一个有家庭责任感，跟老婆的家人都相处的非常好的人，在座的七老八十的长辈一起哄堂大笑，大家都没有觉得有任何不对。我才想起现在美国的老年人都是年轻时今后过性解放运动的那一批，现在也老了之后有一种坐享革命果实的感觉。下一代人对于他们的革命果实就更加享用的理所当然。结婚的时候亲友说在坐的各位长辈都是好男人模板，哗啦啦站起来一大堆年纪很大的couple。爱一定要是什么形式，通过什么方式，真的不太重要。而家人的爱通过接纳一个新的家人得到传递。整个氛围都非常好，不是国内这种形式大于内容的闹洞房能给我的感觉。整个仪式就是十五分钟，接下来就是吃饭和爬梯，去bar喝酒之类。,2023-10-09 01:46,3,0,0
听曲姐这么多搞破鞋的捞女一个个脑子和渴望老男人爱体现出的心理发育的弱小和依赖程度，放到北美约会市场上连见五个男的都搞不来。放到纽约la这种地方第一个星期就得死，只能找个黄热病老头子给人家养老送终拿婚绿。  ,2023-10-09 04:22,7,0,0
:曲姐这个时间点连的这个女生就很能体现出曲姐的水平。这种很单纯的学生时期的情侣发展成创业对象，男方后期劈腿的不在少数。而这个女生又是本身主导管理公司业务的大股东，很容易就被死男人占便宜纠缠，明明是过错方还要死赖着不走，多看一秒都恶心还得天天看。怎么搞他，曲姐说的就很有道理。其实公司里赶人都是这么赶的，直接明面上谈是赶不走的。,2023-10-09 04:50,4,0,0
但我生活中倒是碰到过一个女的，她很爱yy自己跟已婚男人的暧昧关系，而且大部分时间对方根本对她没意思。我觉得这种我就委婉的提出过可以去心理医生那里看看。  ,2023-10-09 06:11,3,0,0
我真的是农村会姐的忠实粉丝。  ,2023-10-09 06:59,1,0,0
汪小菲要跟大s复婚被拒绝，这下全网菲佣都傻了  ,2023-10-09 09:22,13,0,2
很准确  原图 ,2023-10-09 10:29,11,0,0
:我现在想起来我爸跟我说的最多的就是吹嘘他智商有多高然后他会补充我智商比他高，所以我以前也不反感他。他现在不知道为啥狂妄自大起来了，说很理解我想超过父亲我就觉得我啥时候比你差过。我直接说，我爸比你爸有钱我妈比你妈聪明我从小到大的出身和智力都比你强我什么时候有过这种想法我爸直接破防了,2023-10-09 12:24,4,0,3
中肯。换个社会汪小菲不见得会这么差。汪小菲差不过很多人的现实老公，所以为什么那么多中年妇女支持他，就是因为这些中年妇女的底线被社会拉低了，汪小菲还不见得有她们自己的老公糟糕。  原图 ,2023-10-09 13:01,5,0,0
:其实看很多汪小菲采访之类表现出他这个人的性格品质和人格类型，我觉得他就是个典型的傻富二，还有点自卑的那种，社会后来把他捧的那种臭习惯，但他绝对不是我爸还有很多男的那种无可救药的自恋狂。我感觉他品性不坏只是缺乏管教，或许管教晚了。我觉得我身边有一些朋友，人品还不错的，就是他这种人的初始形态。,2023-10-09 13:12,4,0,0
:其实我爸到现在还有非常多匪夷所思的语言和行为，但说多了就像吐苦水，家丑不可外扬待我那天实在忍不住吐槽的时候会吐出一些。我觉得做人水平跟学历并不完全成正比，譬如卡姐她爸的学历大概不如我爸，但我爸做人的层次远不如他。首先我爸就无法认识到自己发财运气成分的重要性有多大，我认为起码占百分之九十以上。,2023-10-09 13:32,2,0,0
:我后来跟我妈发展了一个共同话题就是一起吐槽我爸。我妈说她受不了我爸的最重要的一点就是我爸实在是太土了，是破坏她眼中对我爸年轻时的颜值导致的滤镜的最终致命一击。我妈滤镜碎掉之后发现其实她并不爱我爸，所以就把他甩了。我妈觉得婚姻名存实亡不如快刀斩乱麻。我觉得我妈给我树立了很好的榜样，至少在这件事上。我爸的土，是具象到精神的土。,2023-10-09 13:38,3,0,0
:我妈给我展示了真正的爱是放手。我妈是一个天生控制狂，我从小事无巨细培养成年所有大小事全部被我妈包办，导致我在日常事务上发育迟缓。但在我抑郁症休学这件事上，我妈最开始也很崩溃，但后来她就采取放放任自流的态度，让我自己爱怎么或怎么过，我当时连看三天电影连续剧也不管我。当然绝对也不是真的不管，我妈背后做了很多心理咨询，把她自己的焦虑症去治了一下，因为很好笑的，咨询师说她的焦虑就影响我让我更焦虑，于是我妈就在我的事情上开始放手。此外给我安排了一些学习之外的活动，我高三休学期间其实还把我小学的时候的围棋老师请到家里陪我下棋了三个月，打省比赛还拿了前六。我上大学之后我妈就开始彻底不管，有时候一个月也不联系一次，我给我妈打电话她居然说要让我提前预约，但后来才知道我妈是谈恋爱去了。我妈现在偶尔犯控制狂的病，但被我骂一下也能好。,2023-10-09 13:52,14,0,2
:我妈是一个很果决刚烈的女人。她在跟我爸结婚的时候也是她主动提出的，她现在说是为了逃离原生的家庭环境，想有自己的一个家，那个时候我妈还很小。我爸也就顺从。但离开婚姻也是她提出的，我爸顺从并且自尊心受损。我觉得我妈早些年因为她爸妈不爱她，所以是一个很缺爱的小女人，但是她本性又倔犟刚强，扛起了很多事，是很厉害的人。最重要的是我妈学会用温柔的方式强大。,2023-10-09 23:28,1,0,0
其实我最喜欢听曲曲讲自己的事情，她自己的事情比很多翻来覆去就是那点事的连麦有意思很多。  ,2023-10-09 23:37,3,0,0
大s是典型自尊极高的人，所以她做任何事情一定自洽，不走回头路。我觉得她那个小group其实大部分人都是很爽快的人，论假程度最假的可能就是范玮琪  ,2023-10-09 23:41,4,0,0
我最爱看男的跳脚本质上就是无能  ,2023-10-12 02:25,8,0,0
脱离掌控有一百种方式，要么你逃离，要么你强大起来，无非是这样。  ,2023-10-12 02:42,10,0,0
我觉得也没必要去责怪狗头萝莉太多，变成强者这句话都是对自己说的，不要对别人说，即使对别人说也是鼓励加赞赏，自己做不到的事情不要要求别人，自己就算做到了也不要要求别人。她不去帮自己团队里被xsr受害者，你去帮就行了，反正她这么搞自己的团队迟早还不是要垮。  ,2023-10-12 04:14,5,0,0
这人后来还录了佐治亚理工的phd我迟早会等到他的pdf  原图 ,2023-10-12 04:24,0,0,0
有些人一看你就知道他以后一定能干大事有些人一看你就知道他以后一定会被投稿北美吐槽君  ,2023-10-12 04:26,7,0,0
我他妈被偷了一个shein的包裹被拆开之后发现不值钱居然被丢到了垃圾堆，leasing office发现了我的包裹给我打电话了，什么惯犯垃圾被我抓到了要把它送去坐牢  ,2023-10-13 06:36,2,0,0
急忙自证的样子怎么不先自证一下张震吴彦祖  原图 ,2023-10-18 09:24,3,0,2
昨晚才收了三千刀，今天就丢了三千刀，我他妈的  ,2023-10-13 06:53,0,0,2
曲姐连麦很多站着要，站着要要是你真的不想要也没啥，但关键是这些女的真的又想要，要不是想要，她不要拒绝了这件事她根本就不会再提了，也不会在连麦上说。结果就是装作自己不要心里又特想要，自己装客气结果人家就真的不给了，结果就是要不到又后悔，笑死了。  ,2023-10-13 07:09,5,0,0
我被老公传染感冒，目前已经步入扁桃体肿胀和头昏脑胀的潜伏期。  ,2023-10-13 07:46,0,0,0
